degree,betweenness,pagerank,region
0.33650793650793653,0.0,0.0030238716473913983,"Frontal pole, cerebral cortex"
1.0698412698412698,0.0004842598234284569,0.004735808658567307,Primary motor area
1.3365079365079364,0.0008952846094171237,0.0055712111433638585,Secondary motor area
1.019047619047619,0.000292430304132365,0.005418110721154257,"Primary somatosensory area, nose"
1.276190476190476,0.0006820489574479372,0.004570004056133872,"Primary somatosensory area, barrel field"
1.1333333333333333,0.000409179471516819,0.003122334921581473,"Primary somatosensory area, lower limb"
1.1968253968253968,0.0005676378227410036,0.0040820439350037,"Primary somatosensory area, mouth"
0.3396825396825397,0.0,0.003587553406316061,"Primary somatosensory area, upper limb"
0.3396825396825397,0.0,0.003311094488790527,"Primary somatosensory area, trunk"
0.33650793650793653,0.0,0.004740652629276804,"Primary somatosensory area, unassigned"
1.2317460317460318,0.000636097522320271,0.004464348719604721,Supplemental somatosensory area
1.2507936507936508,0.0006476307937112439,0.003939083614231072,Gustatory areas
1.3206349206349206,0.0007734443289816463,0.0037254766852373453,Visceral area
1.2158730158730158,0.0005863132839903941,0.004150666887422434,Dorsal auditory area
0.8507936507936508,0.00015851601857642958,0.0051979051537526045,Primary auditory area
0.9238095238095239,0.00020253720665054667,0.004773993257003591,Posterior auditory area
0.34285714285714286,0.0,0.003511124636254354,Ventral auditory area
1.273015873015873,0.0006631215544261193,0.004316802477583741,Anterolateral visual area
1.3142857142857143,0.000766203022619886,0.0049644985283273735,Anteromedial visual area
1.161904761904762,0.0004633667903779744,0.006091789510527377,Lateral visual area
1.3428571428571427,0.0008959762462672268,0.004562702444946458,Primary visual area
1.1650793650793652,0.00043706267125301655,0.004539998678886135,Posterolateral visual area
1.3365079365079364,0.0008461647189890797,0.004988905634016787,posteromedial visual area
0.9587301587301588,0.00022944717686978995,0.005534958610783302,Laterointermediate area
1.2507936507936508,0.0005956826803472113,0.004976256994055257,Postrhinal area
1.3238095238095238,0.0008179423644367478,0.006041471863904763,"Anterior cingulate area, dorsal part"
1.1555555555555554,0.00044303687051618193,0.005562028841082058,"Anterior cingulate area, ventral part"
1.3365079365079364,0.000842837314232073,0.0032898937460815857,Prelimbic area
0.326984126984127,0.0,0.0034987199127872147,Infralimbic area
0.3333333333333333,0.0,0.002872037743082254,"Orbital area, lateral part"
1.3111111111111111,0.0007833834834573279,0.0055551399986818375,"Orbital area, medial part"
0.5492063492063493,3.2897712591576546e-05,0.0056540648728172,"Orbital area, ventrolateral part"
1.2507936507936508,0.000733334476822559,0.0031269130147459907,"Agranular insular area, dorsal part"
0.7904761904761904,8.216106867824906e-05,0.0032660367348832818,"Agranular insular area, posterior part"
1.2857142857142858,0.0007832841731322391,0.0031377585240527496,"Agranular insular area, ventral part"
1.2857142857142858,0.0007254714488454315,0.005582321474246649,"Retrosplenial area, lateral agranular part"
1.1904761904761905,0.0005540052540008151,0.006796133817915586,"Retrosplenial area, dorsal part"
1.3174603174603174,0.0007882480059761115,0.005833847890682389,"Retrosplenial area, ventral part"
0.9650793650793651,0.0002375662524953728,0.004788209546595715,Anterior area
1.3174603174603174,0.0007633462458284182,0.004768648954750953,Rostrolateral visual area
0.33650793650793653,0.0,0.005258924609921403,Temporal association areas
0.33650793650793653,0.0,0.0026475038920825834,Perirhinal area
0.3396825396825397,0.0,0.0027003161048503557,Ectorhinal area
0.34285714285714286,0.0,0.003324229758284164,Main olfactory bulb
0.9841269841269841,0.00029363036189635356,0.0028050750944156265,Accessory olfactory bulb
0.9714285714285714,0.00030021141894679657,0.0035736441577406456,Anterior olfactory nucleus
1.1301587301587301,0.0005075430175656413,0.0030504826068899937,Taenia tecta
1.126984126984127,0.0005345384134646992,0.0033420824400717487,Dorsal peduncular area
1.2126984126984126,0.000591687645367485,0.0026329074750456732,Piriform area
0.3333333333333333,0.0,0.002614957963336224,Nucleus of the lateral olfactory tract
0.33650793650793653,0.0,0.002934517067818364,"Cortical amygdalar area, anterior part"
1.0285714285714285,0.00036818573330959576,0.0025965281083385728,"Cortical amygdalar area, posterior part"
0.33650793650793653,0.0,0.0024228232358222083,Piriform-amygdalar area
0.33650793650793653,0.0,0.002434756691437256,Postpiriform transition area
1.126984126984127,0.00036355394555674853,0.0037377054781421145,Field CA1
0.30158730158730157,0.0,0.0032749002672400455,Field CA2
1.0888888888888888,0.00031489326216013297,0.0038491294855666908,Field CA3
1.2825396825396826,0.0006610769172476245,0.004562025763842286,Dentate gyrus
0.28888888888888886,0.0,0.002573661239548055,Fasciola cinerea
0.3396825396825397,0.0,0.004085143762803178,Induseum griseum
1.3142857142857143,0.0008079149192648256,0.0032087178310527347,"Entorhinal area, lateral part"
1.1746031746031746,0.000435168630174408,0.0030769940956871457,"Entorhinal area, medial part, dorsal zone"
0.33650793650793653,0.0,0.002796473544144993,Parasubiculum
0.33650793650793653,0.0,0.00361793732305193,Postsubiculum
0.33015873015873015,0.0,0.002764624440831625,Presubiculum
1.3333333333333333,0.000801822172870111,0.003645880403152591,Subiculum
0.33650793650793653,0.0,0.0029745356447989854,Prosubiculum
0.33015873015873015,0.0,0.002277553857413304,Hippocampo-amygdalar transition area
0.33650793650793653,0.0,0.0027069405642309915,Area prostriata
0.3142857142857143,0.0,0.0036969346459884657,Claustrum
0.326984126984127,0.0,0.0028140937846532076,"Endopiriform nucleus, dorsal part"
0.29523809523809524,0.0,0.0026762091592525765,"Endopiriform nucleus, ventral part"
0.3047619047619048,0.0,0.0026933468004573928,Lateral amygdalar nucleus
0.28253968253968254,0.0,0.003052535542917114,Basolateral amygdalar nucleus
1.276190476190476,0.0004975927681583283,0.00307155405411059,Basomedial amygdalar nucleus
0.30793650793650795,0.0,0.0025870791359167995,Posterior amygdalar nucleus
1.3142857142857143,0.0007769924530936401,0.004409439516135338,Caudoputamen
1.3142857142857143,0.0006894352325253086,0.0031800262016262056,Nucleus accumbens
0.3111111111111111,0.0,0.0029279126650625315,Fundus of striatum
0.3396825396825397,0.0,0.002721953414637651,Olfactory tubercle
0.3111111111111111,0.0,0.0027763731980709676,"Lateral septal nucleus, caudal (caudodorsal) part"
0.31746031746031744,0.0,0.0029761630754137425,"Lateral septal nucleus, rostral (rostroventral) part"
0.28253968253968254,0.0,0.002602888795657699,"Lateral septal nucleus, ventral part"
0.30793650793650795,0.0,0.002795491691568621,Septofimbrial nucleus
0.2571428571428571,0.0,0.0029975381665225003,Septohippocampal nucleus
1.2984126984126985,0.0005959730407448934,0.003073949370706874,Anterior amygdalar area
0.3142857142857143,0.0,0.002678687327510379,Bed nucleus of the accessory olfactory tract
1.3015873015873016,0.0006112803220180095,0.003307174901221125,Central amygdalar nucleus
0.28888888888888886,0.0,0.0029529154929646135,Intercalated amygdalar nucleus
1.3333333333333333,0.0007831936924988895,0.0031656951819455776,Medial amygdalar nucleus
0.3238095238095238,0.0,0.0026109162325585076,"Globus pallidus, external segment"
0.3047619047619048,0.0,0.002489370169779751,"Globus pallidus, internal segment"
1.2380952380952381,0.0005583832369334166,0.003228233966918528,Substantia innominata
0.29523809523809524,0.0,0.002900545374201463,Magnocellular nucleus
0.26031746031746034,0.0,0.0025902011569799133,Medial septal nucleus
0.33650793650793653,0.0,0.0028871705236702756,Diagonal band nucleus
1.0571428571428572,0.00026680864213735186,0.0028376247308888273,Triangular nucleus of septum
1.276190476190476,0.0005411609138084571,0.0027814772834918134,Bed nuclei of the stria terminalis
0.21587301587301588,0.0,0.002857345510959812,Bed nucleus of the anterior commissure
0.2920634920634921,0.0,0.002961046151347538,Ventral anterior-lateral complex of the thalamus
0.8126984126984127,8.979720370717295e-05,0.0028863297210681917,Ventral medial nucleus of the thalamus
0.3142857142857143,0.0,0.002804840059545737,Ventral posterolateral nucleus of the thalamus
0.24444444444444444,0.0,0.002910255498268831,"Ventral posterolateral nucleus of the thalamus, parvicellular part"
0.29523809523809524,0.0,0.003008565981434003,Ventral posteromedial nucleus of the thalamus
0.28888888888888886,0.0,0.0031300365029396067,"Ventral posteromedial nucleus of the thalamus, parvicellular part"
0.27936507936507937,0.0,0.002989690771507464,Posterior triangular thalamic nucleus
0.28888888888888886,0.0,0.0029035651438342703,"Subparafascicular nucleus, magnocellular part"
0.26666666666666666,0.0,0.0028915824797791385,"Subparafascicular nucleus, parvicellular part"
0.28253968253968254,0.0,0.002837287867778379,Subparafascicular area
0.28253968253968254,0.0,0.0029982468242042933,Peripeduncular nucleus
1.0825396825396825,0.00036177744161423615,0.0033708445096378666,Medial geniculate complex
0.8285714285714286,7.532608983037735e-05,0.0030735303398677985,Dorsal part of the lateral geniculate complex
0.9936507936507937,0.0002151583194623799,0.00412663492740921,Lateral posterior nucleus of the thalamus
0.9968253968253968,0.00018403752747536467,0.012886609780066853,Posterior complex of the thalamus
0.2857142857142857,0.0,0.003662499932958807,Posterior limiting nucleus of the thalamus
1.2063492063492063,0.0005012813932702851,0.003319524668342081,Suprageniculate nucleus
1.1047619047619048,0.0002981781742683892,0.0030399374787646507,Anteroventral nucleus of thalamus
1.2031746031746031,0.0002814647060992318,0.0031915365411636335,Anteromedial nucleus
0.3047619047619048,0.0,0.002809554809648294,Anterodorsal nucleus
0.2222222222222222,0.0,0.002897744588851922,Interanteromedial nucleus of the thalamus
0.2507936507936508,0.0,0.0031846909440444793,Interanterodorsal nucleus of the thalamus
0.32063492063492066,0.0,0.003274618625068314,Lateral dorsal nucleus of thalamus
0.25396825396825395,0.0,0.0028661759113380258,Intermediodorsal nucleus of the thalamus
1.2984126984126985,0.0006143107873346078,0.0029070803069881517,Mediodorsal nucleus of thalamus
0.28253968253968254,0.0,0.0029970756114399266,Submedial nucleus of the thalamus
0.2698412698412698,0.0,0.0031046046145053255,Perireunensis nucleus
0.3142857142857143,0.0,0.0027571755186549807,Paraventricular nucleus of the thalamus
0.2857142857142857,0.0,0.002923038619582466,Parataenial nucleus
1.2507936507936508,0.0004614114068578715,0.003101828659568208,Nucleus of reuniens
0.23492063492063492,0.0,0.002830238342793053,Xiphoid thalamic nucleus
0.26031746031746034,0.0,0.002872638033477583,Rhomboid nucleus
0.2571428571428571,0.0,0.0030046907020957777,Central medial nucleus of the thalamus
0.26666666666666666,0.0,0.0032856694880737695,Paracentral nucleus
0.32063492063492066,0.0,0.002946046643096281,Central lateral nucleus of the thalamus
0.30793650793650795,0.0,0.0027829924072484053,Parafascicular nucleus
0.2698412698412698,0.0,0.003341221486315765,Posterior intralaminar thalamic nucleus
0.3238095238095238,0.0,0.003438277763957773,Reticular nucleus of the thalamus
0.28253968253968254,0.0,0.00256468466434991,Intergeniculate leaflet of the lateral geniculate complex
0.23492063492063492,0.0,0.002700133537663407,Intermediate geniculate nucleus
1.3238095238095238,0.0007209955375901977,0.0028055494124374007,Ventral part of the lateral geniculate complex
0.21904761904761905,0.0,0.0026611098789582448,Subgeniculate nucleus
0.3142857142857143,0.0,0.0023430824610635856,Medial habenula
0.2984126984126984,0.0,0.0024587389206897617,Lateral habenula
0.28888888888888886,0.0,0.002604346264821452,Supraoptic nucleus
0.1523809523809524,0.0,0.002435841403716881,Accessory supraoptic group
1.2317460317460318,0.0003363689492299369,0.0030241436055920305,Paraventricular hypothalamic nucleus
0.2222222222222222,0.0,0.0023632885749287867,"Periventricular hypothalamic nucleus, anterior part"
0.30158730158730157,0.0,0.0026751522136391633,"Periventricular hypothalamic nucleus, intermediate part"
1.2984126984126985,0.0006084298591204666,0.002534622467828031,Arcuate hypothalamic nucleus
0.19047619047619047,0.0,0.002433375761697877,Anterodorsal preoptic nucleus
0.2222222222222222,0.0,0.0024511863967510493,Anteroventral preoptic nucleus
0.3111111111111111,0.0,0.0023719511670922556,Anteroventral periventricular nucleus
0.2634920634920635,0.0,0.0027133337845623427,Dorsomedial nucleus of the hypothalamus
0.2698412698412698,0.0,0.0024740237138379966,Median preoptic nucleus
0.26666666666666666,0.0,0.00253316554323957,Medial preoptic area
0.2634920634920635,0.0,0.002149874561855748,Vascular organ of the lamina terminalis
0.14603174603174604,0.0,0.0024124577179051748,Posterodorsal preoptic nucleus
0.1746031746031746,0.0,0.0025361667667758354,Parastrial nucleus
0.31746031746031744,0.0,0.002596999491315505,"Periventricular hypothalamic nucleus, posterior part"
0.2857142857142857,0.0,0.00232496547306286,"Periventricular hypothalamic nucleus, preoptic part"
0.19682539682539682,0.0,0.002558491310357639,Subparaventricular zone
0.20634920634920634,0.0,0.0023074635518418652,Suprachiasmatic nucleus
0.28888888888888886,0.0,0.0024191984446225168,Subfornical organ
0.23492063492063492,0.0,0.0023592045933505984,Ventromedial preoptic nucleus
0.32063492063492066,0.0,0.0024690126804979644,Ventrolateral preoptic nucleus
1.2634920634920634,0.000417004495542785,0.0026676527381034334,Anterior hypothalamic nucleus
0.32063492063492066,0.0,0.002581726537445264,Lateral mammillary nucleus
0.3333333333333333,0.0,0.0025472078007453963,Medial mammillary nucleus
0.33650793650793653,0.0,0.002997019338592413,Supramammillary nucleus
0.25396825396825395,0.0,0.0024807735732434474,"Tuberomammillary nucleus, dorsal part"
1.3396825396825396,0.0008369062622547182,0.0028406932025866654,"Tuberomammillary nucleus, ventral part"
1.2253968253968255,0.0002390617348020349,0.0024812594757664926,Medial preoptic nucleus
0.23174603174603176,0.0,0.0027240241919049414,Dorsal premammillary nucleus
1.3015873015873016,0.0005644548966734199,0.0028452402466155927,Ventral premammillary nucleus
0.27936507936507937,0.0,0.002899933213539364,"Paraventricular hypothalamic nucleus, descending division"
0.24444444444444444,0.0,0.0026092711987317023,Ventromedial hypothalamic nucleus
1.307936507936508,0.0006432488854097256,0.0030506920648305145,Posterior hypothalamic nucleus
1.3333333333333333,0.0007657367922473971,0.0032395280418912923,Lateral hypothalamic area
0.28253968253968254,0.0,0.002835285003353937,Lateral preoptic area
0.2222222222222222,0.0,0.0028475297748440927,Preparasubthalamic nucleus
0.26666666666666666,0.0,0.0029579229848873327,Parasubthalamic nucleus
0.2507936507936508,0.0,0.0027174743650922044,Perifornical nucleus
0.27936507936507937,0.0,0.0031578146694861207,Retrochiasmatic area
0.2761904761904762,0.0,0.0024545246703763022,Subthalamic nucleus
0.873015873015873,0.00014129868260438197,0.003185084474728832,Tuberal nucleus
0.32063492063492066,0.0,0.003171494428497378,Zona incerta
0.326984126984127,0.0,0.0028824175659912465,Median eminence
1.053968253968254,0.00029613400272241266,0.003133529909098854,"Superior colliculus, sensory related"
1.2031746031746031,0.0004796837330795757,0.004043874042013859,Inferior colliculus
0.2634920634920635,0.0,0.0027707299802649573,Nucleus of the brachium of the inferior colliculus
1.1301587301587301,0.0002579079511114869,0.0025733163142971564,Nucleus sagulum
0.2857142857142857,0.0,0.0023693613409412674,Parabigeminal nucleus
0.24444444444444444,0.0,0.0029610595878315086,Midbrain trigeminal nucleus
0.24761904761904763,0.0,0.0022066538802753707,Subcommissural organ
0.33650793650793653,0.0,0.002410233604506324,"Substantia nigra, reticular part"
1.3111111111111111,0.0006264341146178827,0.003006649837118871,Ventral tegmental area
0.21904761904761905,0.0,0.002687248242963649,Paranigral nucleus
0.273015873015873,0.0,0.00285958671522451,"Midbrain reticular nucleus, retrorubral area"
1.3396825396825396,0.0008169114202101471,0.004003190482791513,Midbrain reticular nucleus
1.3428571428571427,0.0008498281893748672,0.00394487220898508,"Superior colliculus, motor related"
1.3365079365079364,0.0007910590149768196,0.0038858048721784623,Periaqueductal gray
1.180952380952381,0.0004951895528236196,0.004068845332931176,Anterior pretectal nucleus
0.30158730158730157,0.0,0.0025157595194369295,Medial pretectal area
0.33650793650793653,0.0,0.0025406027452034258,Nucleus of the optic tract
0.3142857142857143,0.0,0.0027868316624555856,Nucleus of the posterior commissure
0.3047619047619048,0.0,0.002530315454252071,Olivary pretectal nucleus
0.26031746031746034,0.0,0.003025689452817782,Posterior pretectal nucleus
0.33015873015873015,0.0,0.0030118176391649722,Cuneiform nucleus
1.2444444444444445,0.0004996706197357576,0.0027854888512178753,Red nucleus
0.20952380952380953,0.0,0.002554341106226185,Oculomotor nucleus
0.24126984126984127,0.0,0.0031525680409283975,Medial accesory oculomotor nucleus
0.2507936507936508,0.0,0.003114458935911216,Edinger-Westphal nucleus
0.2,0.0,0.0028551716050092906,Trochlear nucleus
0.20317460317460317,0.0,0.0025916972118349983,Paratrochlear nucleus
0.18412698412698414,0.0,0.002410124328329244,Ventral tegmental nucleus
0.2253968253968254,0.0,0.002635101385872866,Anterior tegmental nucleus
0.2507936507936508,0.0,0.0026182852135012294,Lateral terminal nucleus of the accessory optic tract
0.3047619047619048,0.0,0.0026192153437324768,Dorsal terminal nucleus of the accessory optic tract
0.3142857142857143,0.0,0.00261296165002997,Medial terminal nucleus of the accessory optic tract
0.2698412698412698,0.0,0.0026355451658582464,"Substantia nigra, compact part"
0.28888888888888886,0.0,0.0024633373146274867,Pedunculopontine nucleus
0.30793650793650795,0.0,0.003082366064312092,Interfascicular nucleus raphe
1.3206349206349206,0.0007907917968457323,0.002731465415625886,Interpeduncular nucleus
0.2857142857142857,0.0,0.0030295566238195547,Rostral linear nucleus raphe
1.2603174603174603,0.0004694547456856745,0.0032027395145267632,Central linear nucleus raphe
1.253968253968254,0.00034974608040302707,0.0032580595794947853,Dorsal nucleus raphe
0.3396825396825397,0.0,0.0027972664020723603,Nucleus of the lateral lemniscus
0.30793650793650795,0.0,0.0023089661983008644,Principal sensory nucleus of the trigeminal
1.3111111111111111,0.0006467027012924467,0.002865127971616093,Parabrachial nucleus
0.7904761904761904,0.00017380142732929154,0.003737388259485115,Superior olivary complex
0.19682539682539682,0.0,0.002606763648925433,Barrington's nucleus
0.19682539682539682,0.0,0.0023285378884931826,Dorsal tegmental nucleus
0.19682539682539682,0.0,0.002473184014457015,Posterodorsal tegmental nucleus
0.30158730158730157,0.0,0.0031167634672268165,Pontine central gray
1.073015873015873,0.00038485487545652695,0.003389274738299511,Pontine gray
1.161904761904762,0.00033011418337111333,0.0025346762314009718,"Pontine reticular nucleus, caudal part"
0.1746031746031746,0.0,0.0023214385808229595,Supragenual nucleus
0.24761904761904763,0.0,0.002471901778487939,Supratrigeminal nucleus
0.3142857142857143,0.0,0.003046878207659455,Tegmental reticular nucleus
0.22857142857142856,0.0,0.0022846448487334916,Motor nucleus of trigeminal
0.24444444444444444,0.0,0.0024099632840523335,Peritrigeminal zone
0.17777777777777778,0.0,0.002292833245970614,Accessory trigeminal nucleus
0.2920634920634921,0.0,0.00233165190299207,Parvicellular motor 5 nucleus
0.18095238095238095,0.0,0.0024056059899496295,Intertrigeminal nucleus
0.29523809523809524,0.0,0.00292018428872882,Superior central nucleus raphe
0.2126984126984127,0.0,0.0026683783113382225,Locus ceruleus
1.2571428571428571,0.00037433072212564506,0.0028174440364322436,Laterodorsal tegmental nucleus
1.1777777777777778,0.00022410051495186695,0.002939815449365812,Nucleus incertus
0.3111111111111111,0.0,0.002753183093099504,Pontine reticular nucleus
0.21904761904761905,0.0,0.0026647180153260845,Nucleus raphe pontis
0.2126984126984127,0.0,0.0023585008524731276,Subceruleus nucleus
0.23809523809523808,0.0,0.0026023557472250832,Sublaterodorsal nucleus
0.2507936507936508,0.0,0.0022348921552380733,Area postrema
0.9015873015873016,0.00023607188752803584,0.00347473582964456,Dorsal cochlear nucleus
1.1365079365079365,0.0005313291079789563,0.0024708530715007405,Ventral cochlear nucleus
0.28888888888888886,0.0,0.0025260638219285125,Cuneate nucleus
0.2571428571428571,0.0,0.0023921279944886537,Gracile nucleus
0.2920634920634921,0.0,0.0021893230406767094,External cuneate nucleus
0.26666666666666666,0.0,0.0024554008993383173,Nucleus of the trapezoid body
1.2603174603174603,0.0004998812453333096,0.003454448546669675,Nucleus of the solitary tract
1.1777777777777778,0.0003692095684927027,0.003231830957470064,"Spinal nucleus of the trigeminal, caudal part"
0.273015873015873,0.0,0.0022566400014036865,"Spinal nucleus of the trigeminal, interpolar part"
0.2698412698412698,0.0,0.0027657047129643875,"Spinal nucleus of the trigeminal, oral part"
0.26666666666666666,0.0,0.002443196619383439,Paratrigeminal nucleus
0.2,0.0,0.002281929269768137,Abducens nucleus
0.2920634920634921,0.0,0.0031848105956249584,Facial motor nucleus
0.16507936507936508,0.0,0.0026026793983070177,Accessory facial motor nucleus
0.21587301587301588,0.0,0.0025746999220775096,Nucleus ambiguus
0.21587301587301588,0.0,0.0027141551855607944,Dorsal motor nucleus of the vagus nerve
1.2920634920634921,0.000500412362469256,0.0030443187556136978,Gigantocellular reticular nucleus
0.1746031746031746,0.0,0.002239423538233137,Infracerebellar nucleus
1.0603174603174603,0.00023537388080648773,0.0032715826644194334,Inferior olivary complex
1.0380952380952382,0.00023062253427067093,0.00323016514889232,Intermediate reticular nucleus
0.14285714285714285,0.0,0.0032325253363351247,Inferior salivatory nucleus
0.24126984126984127,0.0,0.0023938231478207845,Linear nucleus of the medulla
0.28888888888888886,0.0,0.002567544852922403,Lateral reticular nucleus
0.2857142857142857,0.0,0.0025647769364211498,Magnocellular reticular nucleus
1.2920634920634921,0.0005241023173423476,0.003511417868501415,Medullary reticular nucleus
0.2761904761904762,0.0,0.0034829884952505105,"Medullary reticular nucleus, dorsal part"
0.27936507936507937,0.0,0.003015342861910059,"Medullary reticular nucleus, ventral part"
0.7301587301587301,0.00016864108847993787,0.003257211772448574,Parvicellular reticular nucleus
0.2507936507936508,0.0,0.0023340741931759386,Parasolitary nucleus
0.25396825396825395,0.0,0.0022518500111907793,"Paragigantocellular reticular nucleus, dorsal part"
0.28888888888888886,0.0,0.002690956247926568,"Paragigantocellular reticular nucleus, lateral part"
0.18095238095238095,0.0,0.0030959235539709416,Nucleus of Roller
0.273015873015873,0.0,0.002182606217489484,Nucleus prepositus
0.273015873015873,0.0,0.0024208723798864904,Parapyramidal nucleus
0.2507936507936508,0.0,0.0024004237784290322,Lateral vestibular nucleus
0.2984126984126984,0.0,0.0024769001086975885,Medial vestibular nucleus
1.2158730158730158,0.0006075523102365755,0.002389341458289919,Spinal vestibular nucleus
0.273015873015873,0.0,0.0023556628294108617,Superior vestibular nucleus
0.17777777777777778,0.0,0.002426649961960205,Nucleus x
0.8634920634920635,8.506294890861456e-05,0.0037070379824840896,Hypoglossal nucleus
0.12380952380952381,0.0,0.0024648362508281917,Nucleus y
0.273015873015873,0.0,0.0027033885689856626,Nucleus raphe magnus
0.33650793650793653,0.0,0.0035163667855526042,Nucleus raphe pallidus
1.2380952380952381,0.00034664661831558096,0.003215484821572327,Nucleus raphe obscurus
0.273015873015873,0.0,0.0020986506801377123,Lingula (I)
0.33650793650793653,0.0,0.002320469842577667,Central lobule
0.33650793650793653,0.0,0.003784624438584279,Culmen
0.3142857142857143,0.0,0.0021168698403323796,Declive (VI)
0.2920634920634921,0.0,0.002206987608544353,Folium-tuber vermis (VII)
0.2634920634920635,0.0,0.002118509981864913,Pyramus (VIII)
0.31746031746031744,0.0,0.0023104670515440716,Uvula (IX)
0.30793650793650795,0.0,0.002241352386168934,Nodulus (X)
0.33015873015873015,0.0,0.003865407602409323,Simple lobule
0.946031746031746,0.00027111068974744717,0.004618366191369964,Ansiform lobule
0.326984126984127,0.0,0.0022182044546939753,Paramedian lobule
0.326984126984127,0.0,0.0031502023492763088,Copula pyramidis
0.9904761904761905,0.00032561146022023986,0.0031671044388772293,Paraflocculus
0.32063492063492066,0.0,0.0022994295385549255,Flocculus
0.23809523809523808,0.0,0.002173082427984749,Fastigial nucleus
1.2412698412698413,0.00037277143521808123,0.002845021077537412,Interposed nucleus
0.6952380952380952,8.636855983700635e-05,0.0028638842464130472,Dentate nucleus
0.2571428571428571,0.0,0.002216681311078861,Vestibulocerebellar nucleus
0.34285714285714286,0.0,0.024271486814590033,fiber tracts
